file_name,rwcount,spatial_count,br_count,br_rect_ratio,requiredFromBRDD,duplicates,duplicate_ratio,avgMBRArea,avgLenX,avgLenY,E_0,E_2,TT_area,TT_margin,TT_overlap,num_partition,load_balanceO,load_balance_new,load_balance_brdd,file_name2,rwcount2,spartial_count2,br_count2,br_rect_ratio2,requiredFromBRDD2,duplicates2,duplicate_ratio2,avgMBRArea2,avgLenX2,avgLenY2,E_02,E_22,TT_area2,TT_margin2,TT_overlap2,num_partition2,load_balanceO2,load_balance_new2,load_balance_brdd2,overlapMBRFirstDS,overlapMBRSecondDS,jaccardSimilarity,elaspsedTimeOld, elaspsedTimeNew, joinCard,UseNewM
spodata: diagonal_4000_2_PL2.wkt,4000,12753,3439,0.85975,0,8753,2.18825,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,24.74209618,26.52501438,209.4066478,15,10.97526499,6.066506408,6.991250295,uniform_8000_003_PL3.wkt,8000,8130,130,0.01625,0,130,0.01625,8.97E-06,0.003021479,0.00295939,-1.958294618,-3.569413364,5.053190804,7.60251477,30.35102883,15,24.45014507,24.42835699,1.822930861,1,1,1,0.004317563,0.008272946,1067608,0
spodata: diagonal_4000_2_PL2.wkt,4000,13875,3493,0.87325,0,9875,2.46875,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,27.40336181,28.17062815,252.870809,15,5.548566896,4.866980583,6.499730224,uniform_5000_04_PL1.wkt,5000,6258,1064,0.2128,0,1258,0.2516,0.001588991,0.040204143,0.039548155,-1.958294618,-3.282390755,7.063858975,9.687805112,52.47665117,15,19.30811466,20.84223117,3.637213674,1,1,1,0.001975017,0.005071332,467255,0
spodata: diagonal_4000_2_PL2.wkt,4000,14822,3521,0.88025,0,10822,2.7055,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,29.26276383,30.87940891,296.6220131,17,7.647073675,6.192717497,7.037732523,diagonal_8000_002_PL2.wkt,8000,8210,208,0.026,0,210,0.02625,4.09E-06,0.002025805,0.002011354,-1.814332641,-4.217428373,5.748565869,8.749030316,41.18049087,17,14.41581889,14.54233475,1.914017121,1,1,1,0.004977638,0.008311305,2989807,0
spodata: diagonal_4000_2_PL2.wkt,4000,14198,3532,0.883,0,10198,2.5495,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,30.46106342,30.76781672,316.8770778,16,6.662163338,9.152404056,9.13281267,diagonal_8000_02_PL2.wkt,8000,9894,1756,0.2195,0,1894,0.23675,3.97E-04,0.019863782,0.020017911,-1.788064718,-4.221541146,6.99858227,9.872749552,58.58163287,16,13.87144623,14.26860189,4.397659348,1,1,1,0.005712482,0.007577242,2557824,0
spodata: diagonal_4000_2_PL2.wkt,4000,12906,3317,0.82925,0,8906,2.2265,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,24.89773143,25.91931604,209.1165222,14,8.255958782,6.250959926,6.865322278,uniform_5000_03_PL3.wkt,5000,5752,692,0.1384,0,752,0.1504,9.09E-04,0.029723835,0.030306942,-1.958294618,-3.284653459,5.985342427,8.439485213,38.60003958,14,18.95416659,19.64839943,4.392255402,1,1,1,0.004199223,0.004949631,530114,0
spodata: diagonal_4000_2_PL2.wkt,4000,13823,3367,0.84175,0,9823,2.45575,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.83654503,27.8026758,241.535526,15,8.748844758,8.611474903,8.891468498,diagonal_10000_3_PL3.wkt,10000,45554,9230,0.923,0,35554,3.5554,0.089151779,0.298380567,0.297774618,-1.791323193,-4.367604734,18.22873855,16.36765987,179.3803714,15,15.09952204,14.92054289,15.89977752,0.753631192,1,0.753631192,0.009511438,0.020524203,235519,0
spodata: diagonal_4000_2_PL2.wkt,4000,13175,3524,0.881,0,9175,2.29375,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.14209468,27.28241614,224.7166659,15,10.34522504,7.813257963,8.093768009,uniform_8000_03_PL3.wkt,8000,9260,1156,0.1445,0,1260,0.1575,9.05E-04,0.030080227,0.030082177,-1.958294618,-3.569641416,6.524747065,8.810589794,42.25173131,15,28.69705285,29.67452822,5.64361108,1,1,1,0.005904465,0.01193043,825802,0
spodata: diagonal_4000_2_PL2.wkt,4000,13583,3466,0.8665,0,9583,2.39575,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,30.48648641,30.53138009,299.3097395,16,10.58300177,11.27681249,10.67159136,diagonal_8000_01_PL1.wkt,8000,17222,5269,0.658625,0,9222,1.15275,0.010058434,0.099142239,0.100545528,-1.782997569,-4.221807958,10.11116461,12.08723705,90.73775335,16,17.38411704,18.24776014,13.28599095,1,1,1,0.006586573,0.013675197,1184030,0
spodata: diagonal_4000_2_PL2.wkt,4000,13773,3285,0.82125,0,9773,2.44325,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.75469443,27.91858609,250.86702,15,8.287923908,8.244846875,8.423385582,uniform_8000_005_PL1.wkt,8000,8237,236,0.0295,0,237,0.029625,2.53E-05,0.005006839,0.005025909,-1.958294618,-3.568976185,5.923744478,8.830089593,41.13318231,15,24.42780664,24.7576983,1.927719299,1,1,1,0.003096918,0.009432083,1075175,0
spodata: diagonal_4000_2_PL2.wkt,4000,14105,3592,0.898,0,10105,2.52625,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,27.82242007,29.1805073,264.2818838,16,8.2849081,7.484216726,8.032887579,uniform_10000_1_PL1.wkt,10000,16064,3970,0.397,0,6064,0.6064,0.009908723,0.099622255,0.099318066,-1.958294618,-3.706640615,9.487640636,11.68834975,77.86473408,16,27.42289989,31.62184055,10.55340264,1,1,1,0.00606631,0.014535212,480379,0
spodata: diagonal_4000_2_PL2.wkt,4000,13667,3495,0.87375,0,9667,2.41675,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.08878197,27.31103366,224.9252086,15,7.689842629,8.633162804,9.241722895,uniform_8000_04_PL1.wkt,8000,9811,1630,0.20375,0,1811,0.226375,0.001591778,0.039751253,0.040036179,-1.958294618,-3.568932497,6.531378565,8.921859623,41.65622228,15,28.08654919,29.68737737,5.67418003,1,1,1,0.00458883,0.011829778,750495,0
spodata: diagonal_4000_2_PL2.wkt,4000,14826,3561,0.89025,0,10826,2.7065,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,28.14850236,30.19619074,281.2796138,17,7.883861222,7.12588591,7.437996064,diagonal_8000_001_PL1.wkt,8000,8110,110,0.01375,0,110,0.01375,1.00E-06,0.001004133,0.001002766,-1.801452339,-4.221536637,5.362965092,8.464862794,37.44410588,17,14.58750965,14.64117482,1.341640786,1,1,1,0.003325447,0.009484272,3007867,0
spodata: diagonal_4000_2_PL2.wkt,4000,13134,3493,0.87325,0,9134,2.2835,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.71420966,26.90306452,232.7629065,14,6.543874486,5.52349527,6.900399753,uniform_5000_4_PL1.wkt,5000,20977,4242,0.8484,0,15977,3.1954,0.157267121,0.395962748,0.396058689,-1.958294618,-3.284009006,23.47979421,18.10301163,233.4454736,14,14.76307784,18.80027659,17.54330535,0.598105128,1,0.598105128,0.007605912,0.009313289,20371,0
spodata: diagonal_4000_2_PL2.wkt,4000,13824,3413,0.85325,0,9824,2.456,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,25.63260193,27.96954746,240.4958442,16,10.11076531,8.978418569,8.935996661,diagonal_10000_005_PL1.wkt,10000,10591,589,0.0589,0,591,0.0591,2.50E-05,0.005006985,0.004980308,-1.814332641,-4.366897453,5.069588603,7.852666327,32.51472933,16,18.58086924,18.78668145,2.893995892,1,1,1,0.004224298,0.007541809,3643875,0
spodata: diagonal_4000_2_PL2.wkt,4000,13406,3573,0.89325,0,9406,2.3515,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.25640422,27.96386131,226.45756,16,11.55686987,9.528588563,9.179141957,diagonal_8000_1_PL1.wkt,8000,17482,5538,0.69225,0,9482,1.18525,0.009948086,0.099743806,0.100054227,-1.786151109,-4.22518037,8.388469593,10.60588082,61.10388279,16,16.65941458,15.87183827,12.41857554,1,1,1,0.006477366,0.013215049,1182114,0
spodata: diagonal_4000_2_PL2.wkt,4000,13915,3428,0.857,0,9915,2.47875,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,28.99432927,29.09788119,283.094057,15,5.499485489,10.12563578,10.61116626,diagonal_10000_01_PL1.wkt,10000,11133,1097,0.1097,0,1133,0.1133,1.00E-04,0.010019296,0.009983692,-1.801452339,-4.372221594,6.539466052,9.370328518,51.42076148,15,16.48600821,17.01092002,3.658633226,1,1,1,0.005080382,0.011042831,3496969,0
spodata: diagonal_4000_2_PL2.wkt,4000,12659,3510,0.8775,0,8659,2.16475,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,22.84377881,25.28809794,181.1347551,15,12.11856533,8.80366401,8.638580394,uniform_8000_4_PL1.wkt,8000,29994,6492,0.8115,0,21994,2.74925,0.160112867,0.399785248,0.400383639,-1.958294618,-3.569894692,22.67777441,18.32553442,215.4954007,15,27.7209113,25.15200539,20.33099489,0.591897961,1,0.591897961,0.011420881,0.020968746,30626,0
spodata: diagonal_4000_2_PL2.wkt,4000,13920,3433,0.85825,0,9920,2.48,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.11311588,28.22698772,242.8583874,16,8.527726921,8.692611805,8.794892329,diagonal_8000_005_PL1.wkt,8000,8457,450,0.05625,0,457,0.057125,2.47E-05,0.00500635,0.004969662,-1.777646129,-4.233204327,4.815760656,7.729676594,29.47474114,16,17.7099227,17.7121639,2.575094389,1,1,1,0.00628932,0.00685572,2923866,0
spodata: diagonal_4000_2_PL2.wkt,4000,14352,3363,0.84075,0,10352,2.588,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,27.93425093,30.18732587,282.636063,17,8.901064972,7.596397172,7.706904196,uniform_8000_004_PL1.wkt,8000,8185,184,0.023,0,185,0.023125,1.61E-05,0.004004005,0.004027329,-1.958294618,-3.571319283,5.363465146,8.594459077,37.26380275,17,24.51259759,24.65421364,2.174456454,1,1,1,0.006337503,0.013768754,1096687,0
spodata: diagonal_4000_2_PL2.wkt,4000,14775,3379,0.84475,0,10775,2.69375,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,28.27266942,30.32998201,287.4116348,17,8.371428324,9.216601868,9.123774835,diagonal_10000_04_PL1.wkt,10000,15004,4119,0.4119,0,5004,0.5004,0.001593994,0.039897428,0.039830476,-1.806413311,-4.361677043,6.452726625,9.592890508,50.09408318,17,17.03279882,17.77968504,7.942268629,1,1,1,0.007734013,0.014511885,2671446,0
spodata: diagonal_4000_2_PL2.wkt,4000,13958,3499,0.87475,0,9958,2.4895,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.40411356,28.2992713,243.0717484,16,8.980938564,7.531168568,8.117932545,diagonal_10000_4_PL1.wkt,10000,56728,9691,0.9691,0,46728,4.6728,0.159259706,0.399113726,0.398730322,-1.786151109,-4.37065153,24.03101468,19.50689123,266.1309576,16,15.91103545,14.77406511,15.40604754,0.593303577,1,0.593303577,0.016261289,0.026772468,131781,0
spodata: diagonal_4000_2_PL2.wkt,4000,12853,3405,0.85125,0,8853,2.21325,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,25.13240375,25.9632918,206.6795749,14,8.460842478,5.315449181,6.375314913,uniform_5000_005_PL1.wkt,5000,5128,126,0.0252,0,128,0.0256,2.50E-05,0.00499499,0.00500318,-1.958294618,-3.2817598,5.594584591,8.032138551,33.73892364,14,18.95730691,19.18328439,1.690308509,1,1,1,0.003727974,0.00630223,670301,0
spodata: diagonal_4000_2_PL2.wkt,4000,13482,3391,0.84775,0,9482,2.3705,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,27.55594525,28.24414838,257.6565945,15,8.40196041,6.963296633,7.499159493,diagonal_8000_3_PL3.wkt,8000,36104,7355,0.919375,0,28104,3.513,0.09155068,0.301776076,0.304340447,-1.801452339,-4.227315473,19.11349736,16.78858108,195.760171,15,11.97025035,10.41252251,12.04017183,0.754437968,1,0.754437968,0.007645517,0.016910172,168884,0
spodata: diagonal_4000_2_PL2.wkt,4000,12638,3380,0.845,0,8638,2.1595,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,24.05773538,25.42429272,197.774115,14,8.925497402,6.988884031,7.948986761,uniform_5000_004_PL1.wkt,5000,5101,100,0.02,0,101,0.0202,1.57E-05,0.003952633,0.0039895,-1.958294618,-3.285980727,5.124817184,7.685358142,29.29837014,14,17.71369928,17.70943251,1.777638883,1,1,1,0.001647802,0.004266326,668437,0
spodata: diagonal_4000_2_PL2.wkt,4000,12808,3253,0.81325,0,8808,2.202,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,23.04287149,24.81949984,185.0245992,14,9.346762074,8.454968953,8.545622667,diagonal_10000_2_PL2.wkt,10000,32150,8101,0.8101,0,22150,2.215,0.040103641,0.20035803,0.200423819,-1.801452339,-4.36512618,11.18983802,12.20298293,91.0936457,14,15.40827271,13.72552367,13.66725476,0.980959177,1,0.980959177,0.00844633,0.0231541,499084,0
spodata: diagonal_4000_2_PL2.wkt,4000,14034,3525,0.88125,0,10034,2.5085,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,27.09799576,28.76639487,252.33769,16,8.684361082,4.498722041,5.553479518,uniform_8000_3_PL3.wkt,8000,26718,5743,0.717875,0,18718,2.33975,0.088926238,0.295410093,0.301771539,-1.958294618,-3.569870845,19.67521193,17.53130335,199.6537145,16,21.52623622,25.39013096,13.94798302,0.756600353,1,0.756600353,0.011272818,0.010271702,58614,1
spodata: diagonal_4000_2_PL2.wkt,4000,13735,3385,0.84625,0,9735,2.43375,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.98011501,27.89278431,243.5484553,15,7.881854209,7.734177396,8.263675385,diagonal_10000_05_PL1.wkt,10000,15773,4448,0.4448,0,5773,0.5773,0.002509759,0.049843858,0.050010948,-1.819227021,-4.361530608,6.876102712,9.447394794,50.90211419,15,15.63050093,16.43154284,8.72125288,1,1,1,0.007304382,0.013594845,2426449,0
spodata: diagonal_4000_2_PL2.wkt,4000,13048,3282,0.8205,0,9048,2.262,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,24.80558311,26.67211207,213.8793971,15,9.642065163,6.078692294,5.857280869,diagonal_10000_001_PL1.wkt,10000,10104,104,0.0104,0,104,0.0104,1.01E-06,0.001008517,0.001003788,-1.796422938,-4.378269073,4.595031015,7.226055981,27.38722965,15,20.53368754,20.53415691,1.467598771,1,1,1,0.00804401,0.015560323,3768942,0
spodata: diagonal_4000_2_PL2.wkt,4000,12694,3461,0.86525,0,8694,2.1735,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,23.83237264,25.07289451,185.8300976,14,10.91507963,7.917954281,7.83665588,diagonal_8000_4_PL1.wkt,8000,40304,7717,0.964625,0,32304,4.038,0.158786751,0.399850724,0.398603164,-1.82834895,-4.230905247,21.33173086,17.18471956,199.2018426,14,17.28327635,14.02488859,14.19020993,0.600562187,1,0.600562187,0.015673509,0.024045748,99863,0
spodata: diagonal_4000_2_PL2.wkt,4000,14400,3512,0.878,0,10400,2.6,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,27.79239718,29.8864375,269.5191343,17,10.10278771,6.455482166,6.639084933,diagonal_8000_5_PL1.wkt,8000,55237,7828,0.9785,0,47237,5.904625,0.249154136,0.495969921,0.502221178,-1.796422938,-4.235880968,31.86796497,23.26304646,386.2698165,17,17.16678002,15.90488919,16.17859099,0.485101913,1,0.485101913,0.013016421,0.025883448,65831,0
spodata: diagonal_4000_2_PL2.wkt,4000,13204,3527,0.88175,0,9204,2.301,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,24.68472396,25.77803993,205.825581,14,7.190772555,5.714717841,6.646124196,uniform_10000_2_PL2.wkt,10000,23376,5865,0.5865,0,13376,1.3376,0.039977963,0.19903545,0.200751993,-1.958294618,-3.706183868,12.66759111,13.03100483,105.1102831,14,24.95464572,30.7498813,16.9786135,0.97544171,1,0.97544171,0.007871801,0.016585684,161988,0
spodata: diagonal_4000_2_PL2.wkt,4000,14348,3587,0.89675,0,10348,2.587,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,30.96993104,30.82432019,307.3478602,16,7.528386944,7.285533611,7.80967854,diagonal_10000_002_PL2.wkt,10000,10251,251,0.0251,0,251,0.0251,4.05E-06,0.002023447,0.001992643,-1.814332641,-4.367739615,6.831984701,9.466301753,53.26404971,16,15.46737167,15.52731142,1.839149292,1,1,1,0.005709281,0.01113166,3747853,0
spodata: diagonal_4000_2_PL2.wkt,4000,12965,3510,0.8775,0,8965,2.24125,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,23.89534116,25.32514277,195.5462981,14,7.380637785,7.952515325,8.438211825,uniform_10000_002_PL2.wkt,10000,10087,87,0.0087,0,87,0.0087,4.02E-06,0.002005375,0.002012907,-1.958294618,-3.707125111,4.974239441,7.468974294,27.71113728,14,33.21850567,33.35802752,1.636508759,1,1,1,0.00636769,0.014512638,1414578,0
spodata: diagonal_4000_2_PL2.wkt,4000,12852,3408,0.852,0,8852,2.213,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,23.07480908,24.78284279,182.4789471,14,9.596075035,6.208864631,7.169600339,uniform_8000_5_PL1.wkt,8000,38090,6870,0.85875,0,30090,3.76125,0.249050341,0.496409201,0.501022961,-1.958294618,-3.572213384,29.6533303,20.36909549,284.6901425,14,23.43702062,23.16548078,19.18538988,0.483100086,1,0.483100086,0.010013479,0.019887731,22686,0
spodata: diagonal_4000_2_PL2.wkt,4000,13420,3478,0.8695,0,9420,2.355,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.41642878,27.60355574,236.2984749,15,8.401972659,7.226167726,8.008315833,uniform_5000_003_PL3.wkt,5000,5075,74,0.0148,0,75,0.015,8.89E-06,0.002982412,0.002990179,-1.958294618,-3.284821649,5.595761376,8.232005253,35.82948891,15,21.86168342,21.91048607,1.692591169,1,1,1,0.004239769,0.005335752,667860,0
spodata: diagonal_4000_2_PL2.wkt,4000,11978,3536,0.884,0,7978,1.9945,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,23.18775138,24.07293247,177.3696569,13,9.63860666,6.882713854,7.158436468,uniform_5000_05_PL1.wkt,5000,6292,1113,0.2226,0,1292,0.2584,0.002497811,0.049737454,0.050146132,-1.958294618,-3.28336494,6.211508624,8.301840124,37.0366011,13,19.16620184,20.05351839,5.306592892,1,1,1,0.002138595,0.007555367,421328,0
spodata: diagonal_4000_2_PL2.wkt,4000,13301,3384,0.846,0,9301,2.32525,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.19813182,28.08844627,230.9209124,16,11.49799197,6.685394528,7.148418132,uniform_10000_01_PL1.wkt,10000,10534,518,0.0518,0,534,0.0534,9.95E-05,0.010057248,0.009919599,-1.958294618,-3.70578948,5.211614608,7.73856613,31.93074331,16,33.24873608,33.60349089,3.8600018,1,1,1,0.005383614,0.013155765,1274703,0
spodata: diagonal_4000_2_PL2.wkt,4000,13933,3603,0.90075,0,9933,2.48325,0.039382635,0.199827481,0.197912318,-1.77257898,-3.802626552,26.9520303,28.67508947,253.3753368,16,8.676159762,6.402304273,6.667700447,uniform_8000_05_PL1.wkt,8000,10421,1996,0.2495,0,2421,0.302625,0.002483534,0.049189038,0.05025554,-1.958294618,-3.571038459,7.120203207,9.733909165,51.48751499,16,26.67402119,28.73111119,5.464954845,1,1,1,0.005468039,0.009143934,678463,0
spodata: diagonal_5000_005_PL2.wkt,5000,5305,303,0.0606,0,305,0.061,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,12.66974945,17.78103169,90.14350674,15,5.21702426,5.336047226,1.398962369,uniform_10000_02_PL2.wkt,10000,11181,1124,0.1124,0,1181,0.1181,4.06E-04,0.020063421,0.020214148,-1.958294618,-3.706703786,7.045055195,9.553940668,51.3614138,15,29.21455777,30.33986816,4.034107256,0.9415942,1,0.9415942,0.001741392,0.002246277,15,0
spodata: diagonal_5000_005_PL2.wkt,5000,5323,308,0.0616,0,323,0.0646,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.66503379,18.47591908,98.58313679,15,7.308080499,7.73577404,1.56046946,diagonal_10000_004_PL1.wkt,10000,10454,436,0.0436,0,454,0.0454,1.60E-05,0.003982485,0.004014605,-1.814332641,-4.364464491,6.903786805,9.305714393,49.7650943,15,11.77181655,12.18997949,1.736679316,0.998113836,1,0.998113836,0.001323838,0.002123724,11202,0
spodata: diagonal_5000_005_PL2.wkt,5000,5343,342,0.0684,0,343,0.0686,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.51328584,18.71528346,102.1453584,15,9.102520871,9.38395439,1.401753288,diagonal_10000_02_PL2.wkt,10000,12596,2420,0.242,0,2596,0.2596,4.03E-04,0.019974852,0.02024048,-1.831607425,-4.372206179,7.22682623,9.748256612,56.41840987,15,11.26707095,12.88976338,3.83055355,0.944169911,1,0.944169911,0.001697844,0.00293015,359,0
spodata: diagonal_5000_005_PL2.wkt,5000,5264,258,0.0516,0,264,0.0528,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.2437563,17.92871227,94.47315314,14,8.433000742,8.542365012,1.990286489,diagonal_8000_004_PL1.wkt,8000,8345,330,0.04125,0,345,0.043125,1.59E-05,0.003961308,0.003992447,-1.814332641,-4.23229177,6.620959106,8.96029181,47.11208584,14,10.79505135,10.88297983,2.056770048,0.998879361,1,0.998879361,0.001179851,0.002048656,9262,0
spodata: diagonal_5000_005_PL2.wkt,5000,5299,299,0.0598,0,299,0.0598,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.01827631,18.13582894,94.58239653,15,9.998169298,10.19322324,1.651997878,diagonal_10000_003_PL3.wkt,10000,10378,375,0.0375,0,378,0.0378,9.04E-06,0.003006701,0.002993366,-1.796422938,-4.360755406,6.587242878,9.132434339,47.64664509,15,14.70332619,14.9947991,1.975854246,0.999637816,1,0.999637816,0.001597363,0.002444857,16951,0
spodata: diagonal_5000_005_PL2.wkt,5000,5295,281,0.0562,0,295,0.059,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,12.19264645,17.55179864,88.23075896,15,6.943179614,7.087129179,1.746373976,uniform_10000_001_PL1.wkt,10000,10053,52,0.0052,0,53,0.0053,1.01E-06,0.001000733,0.001007846,-1.958294618,-3.705281564,6.215436135,8.933845878,44.29697678,15,29.38166612,29.43640263,1.407398036,1,1,1,0.001562165,0.002486112,856,0
spodata: diagonal_5000_005_PL2.wkt,5000,5301,293,0.0586,0,301,0.0602,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.4571822,19.00270627,103.4122473,16,7.391917559,7.542174753,1.474469882,diagonal_10000_1_PL1.wkt,10000,23285,7424,0.7424,0,13285,1.3285,0.009890326,0.098889941,0.099604605,-1.788097314,-4.358735945,10.22572113,12.24037083,93.63054654,16,8.150376988,11.35317577,9.770135596,0.710962839,1,0.710962839,0.004803039,0.005880085,6,0
spodata: diagonal_5000_005_PL2.wkt,5000,5297,296,0.0592,0,297,0.0594,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,11.21732397,15.93903043,70.35916423,14,9.2327425,9.387715377,1.60236312,diagonal_10000_5_PL1.wkt,10000,59921,9855,0.9855,0,49921,4.9921,0.249508268,0.500102709,0.498625795,-1.788097314,-4.364054171,27.28135539,19.54327624,273.4418103,14,15.87638062,23.66504595,23.72505072,0.257630289,1,0.257630289,0.009342842,0.028042673,0,0
spodata: diagonal_5000_005_PL2.wkt,5000,5294,294,0.0588,0,294,0.0588,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,9.995563571,14.86031488,58.61846559,14,12.03346612,12.27669337,1.426188489,diagonal_8000_003_PL3.wkt,8000,8262,259,0.032375,0,262,0.03275,8.94E-06,0.002991255,0.003001055,-1.799242523,-4.227389142,4.99445311,7.425840885,29.1562833,14,16.04388348,16.21508557,1.580528234,0.998876574,1,0.998876574,0.001715448,0.002423567,13920,0
spodata: diagonal_5000_005_PL2.wkt,5000,5287,286,0.0572,0,287,0.0574,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.15860956,18.13700873,97.46552913,14,6.138693954,6.52867521,1.406776805,uniform_5000_5_PL1.wkt,5000,25870,4286,0.8572,0,20870,4.174,0.251228874,0.504631248,0.499537476,-1.958294618,-3.283668047,28.11088374,19.04859234,262.9264298,14,14.46064732,22.38616537,19.78116395,0.257194363,1,0.257194363,0.003724063,0.008467491,0,0
spodata: diagonal_5000_005_PL2.wkt,5000,5329,317,0.0634,0,329,0.0658,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.34544246,18.6458356,104.4886358,15,8.158911469,8.372777317,1.694302942,uniform_5000_3_PL3.wkt,5000,16986,3511,0.7022,0,11986,2.3972,0.091045887,0.301629755,0.30246699,-1.958294618,-3.284366849,20.36879397,17.37985384,210.8238645,15,14.85891498,19.86366029,13.52838088,0.401895139,1,0.401895139,0.004133028,0.003752766,0,1
spodata: diagonal_5000_005_PL2.wkt,5000,5297,293,0.0586,0,297,0.0594,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,14.71634834,19.38960381,117.705852,14,10.73198822,11.18652761,1.540134297,uniform_8000_2_PL2.wkt,8000,8909,850,0.10625,0,909,0.113625,4.00E-04,0.020150977,0.019926115,-1.958294618,-3.569893485,8.009533177,10.1924839,65.53025674,14,24.1410692,24.88412647,4.137347829,0.946204356,1,0.946204356,0.001363906,0.002126807,2,0
spodata: diagonal_5000_005_PL2.wkt,5000,5329,329,0.0658,0,329,0.0658,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.47119631,18.4312932,98.12235222,16,10.13149611,10.29151106,1.514870564,uniform_8000_002_PL2.wkt,8000,8082,82,0.01025,0,82,0.01025,4.05E-06,0.001997597,0.002019929,-1.958294618,-3.570736246,6.865316687,9.326007342,49.52646397,16,30.39736017,30.52643527,1.732050808,1,1,1,0.002290494,0.002501065,495,0
spodata: diagonal_5000_005_PL2.wkt,5000,5310,305,0.061,0,310,0.062,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,13.40492211,18.28157365,101.4542779,14,7.774432964,8.072446965,1.299432411,diagonal_8000_2_PL2.wkt,8000,26820,7221,0.902625,0,18820,2.3525,0.040157952,0.198617563,0.201291606,-1.826777874,-4.228867512,14.05065143,13.88202189,136.5616884,14,7.559009716,15.91790658,14.57340107,0.527177461,1,0.527177461,0.004551496,0.007575985,10,0
spodata: diagonal_5000_005_PL2.wkt,5000,5329,326,0.0652,0,329,0.0658,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,10.91920365,15.98512782,67.41305524,15,8.292436081,8.391579112,1.541849738,diagonal_10000_03_PL3.wkt,10000,13679,3433,0.3433,0,3679,0.3679,9.05E-04,0.029964939,0.030040045,-1.782892634,-4.362297926,6.138709732,8.656785828,40.5687305,15,10.60386681,11.59485231,4.525005774,0.908319185,1,0.908319185,0.002037526,0.003566091,196,0
spodata: diagonal_5000_005_PL2.wkt,5000,5318,310,0.062,0,318,0.0636,2.52E-05,0.004998026,0.005050711,-1.791323193,-3.937351339,12.24962491,16.87053724,81.95627726,14,8.747792931,8.929300085,1.528228998,uniform_8000_003_PL3.wkt,8000,8118,118,0.01475,0,118,0.01475,8.97E-06,0.003021479,0.00295939,-1.958294618,-3.569413364,6.168295785,8.481027622,40.83959513,14,30.49694753,30.6303077,1.682411506,0.9997909,1,0.9997909,0.002017691,0.002666473,264,0
